Portfolio;Date;Identifier;Amount
UNDESIRED MOMENTUM;2024-04-01 00:00:00;FITB UW Equity;0.002019458
UNDESIRED MOMENTUM;2024-04-01 00:00:00;LIN UN Equity;3.43308E-05
UNDESIRED MOMENTUM;2024-04-01 00:00:00;MTD UN Equity;-0.001681469
UNDESIRED MOMENTUM;2024-04-01 00:00:00;SPG UN Equity;0.02254538
UNDESIRED MOMENTUM;2024-04-01 00:00:00;MSFT UW Equity;0.004842605
UNDESIRED MOMENTUM;2024-04-01 00:00:00;FDX UN Equity;0.020758909
UNDESIRED MOMENTUM;2024-04-01 00:00:00;ITW UN Equity;-0.006222811
UNDESIRED MOMENTUM;2024-04-01 00:00:00;TDY UN Equity;-0.010374073
UNDESIRED MOMENTUM;2024-04-01 00:00:00;COR UN Equity;0.011087448
UNDESIRED MOMENTUM;2024-04-01 00:00:00;ACGL UW Equity;-0.002721854
UNDESIRED MOMENTUM;2024-04-01 00:00:00;MS UN Equity;0.012451233
UNDESIRED MOMENTUM;2024-04-01 00:00:00;FMC UN Equity;-0.016654246
UNDESIRED MOMENTUM;2024-04-01 00:00:00;CPRT UW Equity;0.006178971
UNDESIRED MOMENTUM;2024-04-01 00:00:00;MMM UN Equity;-0.008566426
UNDESIRED MOMENTUM;2024-04-01 00:00:00;JCI UN Equity;-0.015571217
UNDESIRED MOMENTUM;2024-04-01 00:00:00;GLW UN Equity;0.001015711
UNDESIRED MOMENTUM;2024-04-01 00:00:00;MKC UN Equity;-0.011231164
UNDESIRED MOMENTUM;2024-04-01 00:00:00;IEX UN Equity;-0.005481612
UNDESIRED MOMENTUM;2024-04-01 00:00:00;HUM UN Equity;-0.000976192
UNDESIRED MOMENTUM;2024-04-01 00:00:00;EQT UN Equity;-0.005459364
UNDESIRED MOMENTUM;2024-04-01 00:00:00;CMCSA UW Equity;0.01345087
UNDESIRED MOMENTUM;2024-04-01 00:00:00;PNC UN Equity;-0.008303132
UNDESIRED MOMENTUM;2024-04-01 00:00:00;TYL UN Equity;0.011525382
UNDESIRED MOMENTUM;2024-04-01 00:00:00;FRT UN Equity;-0.002797185
UNDESIRED MOMENTUM;2024-04-01 00:00:00;MGM UN Equity;-0.002255932
UNDESIRED MOMENTUM;2024-04-01 00:00:00;TT UN Equity;-0.019770106
UNDESIRED MOMENTUM;2024-04-01 00:00:00;FAST UW Equity;-0.010998282
UNDESIRED MOMENTUM;2024-04-01 00:00:00;LEN UN Equity;-0.020782727
UNDESIRED MOMENTUM;2024-04-01 00:00:00;A UN Equity;0.005211035
UNDESIRED MOMENTUM;2024-04-01 00:00:00;PSA UN Equity;-0.00649986
UNDESIRED MOMENTUM;2024-04-01 00:00:00;MNST UW Equity;-0.004474696
UNDESIRED MOMENTUM;2024-04-01 00:00:00;NSC UN Equity;-0.008627282
UNDESIRED MOMENTUM;2024-04-01 00:00:00;INCY UW Equity;-0.005452215
UNDESIRED MOMENTUM;2024-04-01 00:00:00;TSCO UW Equity;0.017169878
UNDESIRED MOMENTUM;2024-04-01 00:00:00;ALK UN Equity;-0.011553588
UNDESIRED MOMENTUM;2024-04-01 00:00:00;STLD UW Equity;-0.007367556
UNDESIRED MOMENTUM;2024-04-01 00:00:00;SCHW UN Equity;-0.010047184
UNDESIRED MOMENTUM;2024-04-01 00:00:00;ANSS UW Equity;-0.008114137
UNDESIRED MOMENTUM;2024-04-01 00:00:00;AIG UN Equity;0.020915043
UNDESIRED MOMENTUM;2024-04-01 00:00:00;UNH UN Equity;0.006950842
UNDESIRED MOMENTUM;2024-04-01 00:00:00;NKE UN Equity;0.003532963
UNDESIRED MOMENTUM;2024-04-01 00:00:00;NVDA UW Equity;0.059885667
UNDESIRED MOMENTUM;2024-04-01 00:00:00;MCK UN Equity;-0.001650465
UNDESIRED MOMENTUM;2024-04-01 00:00:00;VFC UN Equity;-0.004461103
UNDESIRED MOMENTUM;2024-05-01 00:00:00;SNPS UW Equity;-0.020743685
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CLX UN Equity;-0.004130459
UNDESIRED MOMENTUM;2024-05-01 00:00:00;GILD UW Equity;-0.001634861
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TPR UN Equity;0.005753773
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MCHP UW Equity;0.002395404
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MET UN Equity;-0.005042566
UNDESIRED MOMENTUM;2024-05-01 00:00:00;GLW UN Equity;0.001133775
UNDESIRED MOMENTUM;2024-05-01 00:00:00;WELL UN Equity;0.009747452
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CAT UN Equity;0.021643093
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TXT UN Equity;-0.001422835
UNDESIRED MOMENTUM;2024-05-01 00:00:00;LMT UN Equity;0.002814204
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PLD UN Equity;-0.000303055
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ETR UN Equity;-0.010951533
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CCL UN Equity;-0.005798208
UNDESIRED MOMENTUM;2024-05-01 00:00:00;STZ UN Equity;-0.002860464
UNDESIRED MOMENTUM;2024-05-01 00:00:00;C UN Equity;-0.020604873
UNDESIRED MOMENTUM;2024-05-01 00:00:00;VFC UN Equity;-0.004754691
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TFX UN Equity;-0.008682865
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MRO UN Equity;0.006802957
UNDESIRED MOMENTUM;2024-05-01 00:00:00;VTR UN Equity;-0.003424227
UNDESIRED MOMENTUM;2024-05-01 00:00:00;SYY UN Equity;-0.008282741
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CAH UN Equity;0.01507621
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BIIB UW Equity;-0.004370892
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MTB UN Equity;-0.001850953
UNDESIRED MOMENTUM;2024-05-01 00:00:00;NKE UN Equity;0.003639802
UNDESIRED MOMENTUM;2024-05-01 00:00:00;AME UN Equity;0.002319674
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ODFL UW Equity;-0.010124408
UNDESIRED MOMENTUM;2024-05-01 00:00:00;RTX UN Equity;-0.007594918
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PEG UN Equity;-0.000716458
UNDESIRED MOMENTUM;2024-05-01 00:00:00;J UN Equity;-0.007458555
UNDESIRED MOMENTUM;2024-05-01 00:00:00;VLO UN Equity;-0.010416008
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MRK UN Equity;-0.000763697
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MNST UW Equity;-0.004346608
UNDESIRED MOMENTUM;2024-05-01 00:00:00;FDS UN Equity;-0.001750346
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PNR UN Equity;0.004581498
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PCAR UW Equity;0.012688272
UNDESIRED MOMENTUM;2024-05-01 00:00:00;HAL UN Equity;-0.005326188
UNDESIRED MOMENTUM;2024-05-01 00:00:00;LRCX UW Equity;-0.005237557
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CMCSA UW Equity;0.014128531
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ZBH UN Equity;0.013069739
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MDT UN Equity;0.000826884
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PG UN Equity;0.006546295
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MHK UN Equity;-0.013590933
UNDESIRED MOMENTUM;2024-05-01 00:00:00;WFC UN Equity;0.013011876
UNDESIRED MOMENTUM;2024-05-01 00:00:00;WMB UN Equity;0.009946943
UNDESIRED MOMENTUM;2024-05-01 00:00:00;VRSN UW Equity;-0.003472136
UNDESIRED MOMENTUM;2024-05-01 00:00:00;DIS UN Equity;-0.009162669
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CVX UN Equity;-0.005214885
UNDESIRED MOMENTUM;2024-05-01 00:00:00;DVA UN Equity;0.017518115
UNDESIRED MOMENTUM;2024-05-01 00:00:00;HD UN Equity;-0.000950941
UNDESIRED MOMENTUM;2024-05-01 00:00:00;WY UN Equity;-0.005852055
UNDESIRED MOMENTUM;2024-05-01 00:00:00;JKHY UW Equity;-0.004768722
UNDESIRED MOMENTUM;2024-05-01 00:00:00;O UN Equity;-0.006299337
UNDESIRED MOMENTUM;2024-05-01 00:00:00;WST UN Equity;0.007887147
UNDESIRED MOMENTUM;2024-05-01 00:00:00;F UN Equity;0.000802601
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CPRT UW Equity;0.006036756
UNDESIRED MOMENTUM;2024-05-01 00:00:00;SBUX UW Equity;0.000858316
UNDESIRED MOMENTUM;2024-05-01 00:00:00;JCI UN Equity;-0.017208026
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BA UN Equity;-0.001790861
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MCD UN Equity;-0.010578614
UNDESIRED MOMENTUM;2024-05-01 00:00:00;FMC UN Equity;-0.017201768
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MLM UN Equity;-0.004471811
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ES UN Equity;-0.002329525
UNDESIRED MOMENTUM;2024-05-01 00:00:00;COR UN Equity;0.01050861
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MSI UN Equity;0.008751528
UNDESIRED MOMENTUM;2024-05-01 00:00:00;HUM UN Equity;-0.001157251
UNDESIRED MOMENTUM;2024-05-01 00:00:00;LOW UN Equity;0.003424928
UNDESIRED MOMENTUM;2024-05-01 00:00:00;IBM UN Equity;0.00241144
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BMY UN Equity;-0.004792638
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BG UN Equity;0.003771032
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ESS UN Equity;0.006277931
UNDESIRED MOMENTUM;2024-05-01 00:00:00;SRE UN Equity;-0.011164296
UNDESIRED MOMENTUM;2024-05-01 00:00:00;HOLX UW Equity;0.005245259
UNDESIRED MOMENTUM;2024-05-01 00:00:00;NEM UN Equity;0.011294935
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PPL UN Equity;0.006891206
UNDESIRED MOMENTUM;2024-05-01 00:00:00;UHS UN Equity;-0.01229024
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BK UN Equity;0.002974461
UNDESIRED MOMENTUM;2024-05-01 00:00:00;JBHT UW Equity;0.003691286
UNDESIRED MOMENTUM;2024-05-01 00:00:00;COST UW Equity;-0.008973401
UNDESIRED MOMENTUM;2024-05-01 00:00:00;NTAP UW Equity;0.002093271
UNDESIRED MOMENTUM;2024-05-01 00:00:00;LIN UN Equity;3.38767E-05
UNDESIRED MOMENTUM;2024-05-01 00:00:00;NDSN UW Equity;0.005744321
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MCK UN Equity;-0.001749945
UNDESIRED MOMENTUM;2024-05-01 00:00:00;SPGI UN Equity;-0.001895095
UNDESIRED MOMENTUM;2024-05-01 00:00:00;NTRS UW Equity;0.002858161
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CSCO UW Equity;0.008566825
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CINF UW Equity;-0.003455646
UNDESIRED MOMENTUM;2024-05-01 00:00:00;WMT UN Equity;0.000619285
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TTWO UW Equity;-0.006822947
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TRMB UW Equity;-0.002554556
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ROK UN Equity;-0.004739746
UNDESIRED MOMENTUM;2024-05-01 00:00:00;EA UW Equity;0.006292568
UNDESIRED MOMENTUM;2024-05-01 00:00:00;STLD UW Equity;-0.007579886
UNDESIRED MOMENTUM;2024-05-01 00:00:00;DOV UN Equity;0.012608339
UNDESIRED MOMENTUM;2024-05-01 00:00:00;DHI UN Equity;0.001079371
UNDESIRED MOMENTUM;2024-05-01 00:00:00;GWW UN Equity;0.008347538
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MAA UN Equity;-0.007813097
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BRO UN Equity;-0.001854836
UNDESIRED MOMENTUM;2024-05-01 00:00:00;APH UN Equity;-0.012108711
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TRV UN Equity;-0.009766947
UNDESIRED MOMENTUM;2024-05-01 00:00:00;DOC UN Equity;0.010246601
UNDESIRED MOMENTUM;2024-05-01 00:00:00;SHW UN Equity;-0.001724496
UNDESIRED MOMENTUM;2024-05-01 00:00:00;AMAT UW Equity;0.00838826
UNDESIRED MOMENTUM;2024-05-01 00:00:00;AOS UN Equity;0.004571494
UNDESIRED MOMENTUM;2024-05-01 00:00:00;UDR UN Equity;0.008969468
UNDESIRED MOMENTUM;2024-05-01 00:00:00;RJF UN Equity;-0.008326478
UNDESIRED MOMENTUM;2024-05-01 00:00:00;IEX UN Equity;-0.005187715
UNDESIRED MOMENTUM;2024-05-01 00:00:00;FITB UW Equity;0.00207263
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ARE UN Equity;-0.004353089
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CTAS UW Equity;0.00838247
UNDESIRED MOMENTUM;2024-05-01 00:00:00;AON UN Equity;0.001765173
UNDESIRED MOMENTUM;2024-05-01 00:00:00;FIS UN Equity;-0.003250451
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ADBE UW Equity;0.012724016
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BAX UN Equity;-0.0060869
UNDESIRED MOMENTUM;2024-05-01 00:00:00;KMB UN Equity;-0.00331111
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MMC UN Equity;0.000278021
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BEN UN Equity;0.004220064
UNDESIRED MOMENTUM;2024-05-01 00:00:00;DRI UN Equity;-0.001366295
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CTSH UW Equity;0.00562762
UNDESIRED MOMENTUM;2024-05-01 00:00:00;AMZN UW Equity;-0.012056525
UNDESIRED MOMENTUM;2024-05-01 00:00:00;URI UN Equity;0.023410087
UNDESIRED MOMENTUM;2024-05-01 00:00:00;EMR UN Equity;0.003350574
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MGM UN Equity;-0.002297688
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BRK/B UN Equity;0.010414466
UNDESIRED MOMENTUM;2024-05-01 00:00:00;APD UN Equity;-0.0023421
UNDESIRED MOMENTUM;2024-05-01 00:00:00;UNP UN Equity;-0.000302373
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BDX UN Equity;0.006934773
UNDESIRED MOMENTUM;2024-05-01 00:00:00;POOL UW Equity;-0.006297751
UNDESIRED MOMENTUM;2024-05-01 00:00:00;OMC UN Equity;0.001961127
UNDESIRED MOMENTUM;2024-05-01 00:00:00;REGN UW Equity;-9.50789E-05
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PGR UN Equity;0.002449946
UNDESIRED MOMENTUM;2024-05-01 00:00:00;STE UN Equity;0.014956737
UNDESIRED MOMENTUM;2024-05-01 00:00:00;YUM UN Equity;0.008832014
UNDESIRED MOMENTUM;2024-05-01 00:00:00;DGX UN Equity;-0.017902558
UNDESIRED MOMENTUM;2024-05-01 00:00:00;DHR UN Equity;0.000259111
UNDESIRED MOMENTUM;2024-05-01 00:00:00;D UN Equity;0.004821132
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PSA UN Equity;-0.006860114
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PH UN Equity;0.0152284
UNDESIRED MOMENTUM;2024-05-01 00:00:00;L UN Equity;0.003282932
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CI UN Equity;-0.006458004
UNDESIRED MOMENTUM;2024-05-01 00:00:00;LUV UN Equity;-0.007216799
UNDESIRED MOMENTUM;2024-05-01 00:00:00;FFIV UW Equity;-0.01141987
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ED UN Equity;-0.001228481
UNDESIRED MOMENTUM;2024-05-01 00:00:00;GPC UN Equity;-0.020600662
UNDESIRED MOMENTUM;2024-05-01 00:00:00;HPQ UN Equity;-0.009359626
UNDESIRED MOMENTUM;2024-05-01 00:00:00;A UN Equity;0.004958925
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ZION UW Equity;0.008669534
UNDESIRED MOMENTUM;2024-05-01 00:00:00;OKE UN Equity;0.007393024
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CMA UN Equity;0.002227004
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PTC UW Equity;-0.01039498
UNDESIRED MOMENTUM;2024-05-01 00:00:00;RVTY UN Equity;-0.00779863
UNDESIRED MOMENTUM;2024-05-01 00:00:00;RCL UN Equity;0.023214744
UNDESIRED MOMENTUM;2024-05-01 00:00:00;HIG UN Equity;0.003562699
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CTRA UN Equity;-0.007939334
UNDESIRED MOMENTUM;2024-05-01 00:00:00;FRT UN Equity;-0.002710721
UNDESIRED MOMENTUM;2024-05-01 00:00:00;FAST UW Equity;-0.010680993
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MS UN Equity;0.013410707
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PFE UN Equity;0.002202525
UNDESIRED MOMENTUM;2024-05-01 00:00:00;GE UN Equity;0.029838657
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ATO UN Equity;0.005362031
UNDESIRED MOMENTUM;2024-05-01 00:00:00;AEE UN Equity;0.00180506
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BKNG UW Equity;-0.000711719
UNDESIRED MOMENTUM;2024-05-01 00:00:00;JPM UN Equity;0.003261816
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BBWI UN Equity;-0.000662594
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TDY UN Equity;-0.010794769
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TSCO UW Equity;0.017937581
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CMI UN Equity;0.000806762
UNDESIRED MOMENTUM;2024-05-01 00:00:00;WHR UN Equity;0.006654364
UNDESIRED MOMENTUM;2024-05-01 00:00:00;WM UN Equity;0.00881628
UNDESIRED MOMENTUM;2024-05-01 00:00:00;INTC UW Equity;0.007703029
UNDESIRED MOMENTUM;2024-05-01 00:00:00;KEY UN Equity;-0.00138987
UNDESIRED MOMENTUM;2024-05-01 00:00:00;QCOM UW Equity;-0.022387757
UNDESIRED MOMENTUM;2024-05-01 00:00:00;EBAY UW Equity;0.012259716
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MAS UN Equity;-0.02148017
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MO UN Equity;-0.007138924
UNDESIRED MOMENTUM;2024-05-01 00:00:00;AXP UN Equity;-0.015720514
UNDESIRED MOMENTUM;2024-05-01 00:00:00;SWK UN Equity;0.004362101
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CPB UN Equity;0.004154157
UNDESIRED MOMENTUM;2024-05-01 00:00:00;FDX UN Equity;0.02013879
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ON UW Equity;-0.012807865
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PPG UN Equity;-0.012467276
UNDESIRED MOMENTUM;2024-05-01 00:00:00;COP UN Equity;-0.007680825
UNDESIRED MOMENTUM;2024-05-01 00:00:00;LLY UN Equity;0.002139175
UNDESIRED MOMENTUM;2024-05-01 00:00:00;EMN UN Equity;0.008149405
UNDESIRED MOMENTUM;2024-05-01 00:00:00;RSG UN Equity;0.009310415
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BSX UN Equity;0.010438546
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CMS UN Equity;0.010278797
UNDESIRED MOMENTUM;2024-05-01 00:00:00;COF UN Equity;0.012946531
UNDESIRED MOMENTUM;2024-05-01 00:00:00;AIG UN Equity;0.021889838
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MSFT UW Equity;0.005163514
UNDESIRED MOMENTUM;2024-05-01 00:00:00;AVY UN Equity;0.008413804
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ROST UW Equity;0.011487368
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ADM UN Equity;-0.000737843
UNDESIRED MOMENTUM;2024-05-01 00:00:00;WRB UN Equity;-0.00890444
UNDESIRED MOMENTUM;2024-05-01 00:00:00;KIM UN Equity;-0.000539727
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ETN UN Equity;-0.007538829
UNDESIRED MOMENTUM;2024-05-01 00:00:00;INCY UW Equity;-0.006053477
UNDESIRED MOMENTUM;2024-05-01 00:00:00;IT UN Equity;0.000197211
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CHD UN Equity;0.012809682
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ATVI UW Equity;-0.001473113
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ALK UN Equity;-0.011285025
UNDESIRED MOMENTUM;2024-05-01 00:00:00;RL UN Equity;-0.002354066
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TECH UW Equity;0.001211219
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PNW UN Equity;0.006361395
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CCI UN Equity;-0.012754163
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TJX UN Equity;0.024916747
UNDESIRED MOMENTUM;2024-05-01 00:00:00;IPG UN Equity;-0.014629362
UNDESIRED MOMENTUM;2024-05-01 00:00:00;IFF UN Equity;0.007087057
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BBY UN Equity;-0.002578618
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TT UN Equity;-0.020400576
UNDESIRED MOMENTUM;2024-05-01 00:00:00;STT UN Equity;-0.010794587
UNDESIRED MOMENTUM;2024-05-01 00:00:00;LEN UN Equity;-0.021979355
UNDESIRED MOMENTUM;2024-05-01 00:00:00;GPN UN Equity;0.000941964
UNDESIRED MOMENTUM;2024-05-01 00:00:00;AMT UN Equity;-0.006011473
UNDESIRED MOMENTUM;2024-05-01 00:00:00;EXPD UW Equity;0.002153044
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PNC UN Equity;-0.008526883
UNDESIRED MOMENTUM;2024-05-01 00:00:00;SYK UN Equity;0.010997366
UNDESIRED MOMENTUM;2024-05-01 00:00:00;GEN UW Equity;-0.019049092
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ANSS UW Equity;-0.007928567
UNDESIRED MOMENTUM;2024-05-01 00:00:00;EQT UN Equity;-0.005595542
UNDESIRED MOMENTUM;2024-05-01 00:00:00;NSC UN Equity;-0.008420515
UNDESIRED MOMENTUM;2024-05-01 00:00:00;IRM UN Equity;0.021938744
UNDESIRED MOMENTUM;2024-05-01 00:00:00;XRAY UW Equity;0.010569839
UNDESIRED MOMENTUM;2024-05-01 00:00:00;GL UN Equity;-0.006835058
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CRL UN Equity;-0.001126954
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PAYX UW Equity;-0.016019298
UNDESIRED MOMENTUM;2024-05-01 00:00:00;FICO UN Equity;0.010649295
UNDESIRED MOMENTUM;2024-05-01 00:00:00;K UN Equity;-0.001889234
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ROL UN Equity;0.004558072
UNDESIRED MOMENTUM;2024-05-01 00:00:00;EIX UN Equity;0.003871257
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CPT UN Equity;-0.012055296
UNDESIRED MOMENTUM;2024-05-01 00:00:00;FCX UN Equity;-0.001258693
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ECL UN Equity;0.005147216
UNDESIRED MOMENTUM;2024-05-01 00:00:00;BXP UN Equity;0.009285892
UNDESIRED MOMENTUM;2024-05-01 00:00:00;FE UN Equity;-0.004115642
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ISRG UW Equity;0.016646752
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ACN UN Equity;-0.005498414
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TGT UN Equity;-0.001409039
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PWR UN Equity;0.008257682
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PRU UN Equity;-0.005522804
UNDESIRED MOMENTUM;2024-05-01 00:00:00;AZO UN Equity;0.005929441
UNDESIRED MOMENTUM;2024-05-01 00:00:00;AFL UN Equity;0.011899894
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MKC UN Equity;-0.010664142
UNDESIRED MOMENTUM;2024-05-01 00:00:00;NI UN Equity;0.006591428
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ILMN UW Equity;-0.000640783
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CNP UN Equity;-0.00450949
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TMO UN Equity;-0.008376142
UNDESIRED MOMENTUM;2024-05-01 00:00:00;DLTR UW Equity;0.004489966
UNDESIRED MOMENTUM;2024-05-01 00:00:00;OXY UN Equity;-0.010285192
UNDESIRED MOMENTUM;2024-05-01 00:00:00;NVDA UW Equity;0.075987192
UNDESIRED MOMENTUM;2024-05-01 00:00:00;PXD UN Equity;-0.003246026
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TYL UN Equity;0.011995087
UNDESIRED MOMENTUM;2024-05-01 00:00:00;VRTX UW Equity;0.006789049
UNDESIRED MOMENTUM;2024-05-01 00:00:00;UNH UN Equity;0.007118542
UNDESIRED MOMENTUM;2024-05-01 00:00:00;KO UN Equity;-0.002272615
UNDESIRED MOMENTUM;2024-05-01 00:00:00;HES UN Equity;0.008947172
UNDESIRED MOMENTUM;2024-05-01 00:00:00;USB UN Equity;0.002580507
UNDESIRED MOMENTUM;2024-05-01 00:00:00;IDXX UW Equity;0.01031164
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ADSK UW Equity;-0.001027673
UNDESIRED MOMENTUM;2024-05-01 00:00:00;AXON UW Equity;0.005513416
UNDESIRED MOMENTUM;2024-05-01 00:00:00;GIS UN Equity;-0.011503285
UNDESIRED MOMENTUM;2024-05-01 00:00:00;WAB UN Equity;0.005195978
UNDESIRED MOMENTUM;2024-05-01 00:00:00;WEC UN Equity;0.0056118
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CL UN Equity;-0.003445751
UNDESIRED MOMENTUM;2024-05-01 00:00:00;GS UN Equity;0.007245969
UNDESIRED MOMENTUM;2024-05-01 00:00:00;DE UN Equity;0.002168832
UNDESIRED MOMENTUM;2024-05-01 00:00:00;RMD UN Equity;-0.016659936
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TAP UN Equity;0.008075035
UNDESIRED MOMENTUM;2024-05-01 00:00:00;CAG UN Equity;0.001965957
UNDESIRED MOMENTUM;2024-05-01 00:00:00;XOM UN Equity;0.002682565
UNDESIRED MOMENTUM;2024-05-01 00:00:00;KR UN Equity;-0.006046889
UNDESIRED MOMENTUM;2024-05-01 00:00:00;HSIC UW Equity;0.002613129
UNDESIRED MOMENTUM;2024-05-01 00:00:00;AES UN Equity;0.002542283
UNDESIRED MOMENTUM;2024-05-01 00:00:00;TSN UN Equity;-0.001473019
UNDESIRED MOMENTUM;2024-05-01 00:00:00;MCO UN Equity;0.001237653
UNDESIRED MOMENTUM;2024-05-01 00:00:00;IVZ UN Equity;0.000883485
UNDESIRED MOMENTUM;2024-05-01 00:00:00;ELV UN Equity;0.003170832
